"user_id","payment_month","total_revenue","previous_paid_month","next_paid_month","next_calendar_month","previous_calendar_month","previous_paid_month_revenue","new_mrr","new_paid_users","churn_revenue","churn_users","churn_month","expansion_revenue","contraction_revenue","user_id","game_name","language","has_older_device_model","age"
dpfu6t8G4blqMn55KM8bSg==,2022-04-01 00:00:00.000 +0300,33.03,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,33.03,1,,,,,,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-05-01 00:00:00.000 +0300,33.15,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,33.03,,,,,,0.12,,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-06-01 00:00:00.000 +0300,17.64,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,33.15,,,,,,,-15.51,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-07-01 00:00:00.000 +0300,12.03,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,17.64,,,,,,,-5.61,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-08-01 00:00:00.000 +0300,92.13,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,12.03,,,,,,80.10,,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-09-01 00:00:00.000 +0300,61.56,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,92.13,,,,,,,-30.57,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-10-01 00:00:00.000 +0300,112.20,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,61.56,,,,,,50.64,,,,,,
dpfu6t8G4blqMn55KM8bSg==,2022-11-01 00:00:00.000 +0200,38.58,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,112.20,,,38.58,1,2022-12-01,,-73.62,,,,,
dQAFHVkiiCKfawYALbHZeA==,2022-07-01 00:00:00.000 +0300,16.38,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,16.38,1,,,,,,,,,,
dQAFHVkiiCKfawYALbHZeA==,2022-08-01 00:00:00.000 +0300,14.64,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-09-01,2022-07-01,16.38,,,14.64,1,2022-09-01,,-1.74,,,,,
dQAFHVkiiCKfawYALbHZeA==,2022-10-01 00:00:00.000 +0300,18.0,2022-08-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,14.64,,,18.0,1,2022-11-01,,,,,,,
DqezK7HAqZ+GovyRuzxD1A==,2022-04-01 00:00:00.000 +0300,83.19,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,83.19,1,,,,,,,,,,
DqezK7HAqZ+GovyRuzxD1A==,2022-05-01 00:00:00.000 +0300,72.15,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,83.19,,,,,,,-11.04,,,,,
DqezK7HAqZ+GovyRuzxD1A==,2022-06-01 00:00:00.000 +0300,86.49,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,72.15,,,,,,14.34,,,,,,
DqezK7HAqZ+GovyRuzxD1A==,2022-07-01 00:00:00.000 +0300,120.51,2022-06-01 00:00:00.000 +0300,,2022-08-01,2022-06-01,86.49,,,120.51,1,2022-08-01,34.02,,,,,,
dSGXNzIxO3joRVr1Eem+WQ==,2022-09-01 00:00:00.000 +0300,15.72,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,15.72,1,,,,,,,,,,
dSGXNzIxO3joRVr1Eem+WQ==,2022-10-01 00:00:00.000 +0300,13.23,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,15.72,,,13.23,1,2022-11-01,,-2.49,,,,,
dUXVADLWvf2uvh+Q6TNrMw==,2022-07-01 00:00:00.000 +0300,12.15,,2022-10-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,12.15,1,12.15,1,2022-08-01,,,,,,,
dUXVADLWvf2uvh+Q6TNrMw==,2022-10-01 00:00:00.000 +0300,36.63,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,12.15,,,,,,,,,,,,
dUXVADLWvf2uvh+Q6TNrMw==,2022-11-01 00:00:00.000 +0200,114.96,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,36.63,,,,,,78.33,,,,,,
dUXVADLWvf2uvh+Q6TNrMw==,2022-12-01 00:00:00.000 +0200,26.58,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,114.96,,,26.58,1,2023-01-01,,-88.38,,,,,
dVTYjVpXbOM/sOgCq4CV0g==,2022-08-01 00:00:00.000 +0300,41.31,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,41.31,1,,,,,,,,,,
dVTYjVpXbOM/sOgCq4CV0g==,2022-09-01 00:00:00.000 +0300,127.20,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,41.31,,,,,,85.89,,,,,,
dVTYjVpXbOM/sOgCq4CV0g==,2022-10-01 00:00:00.000 +0300,75.54,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,127.20,,,,,,,-51.66,,,,,
dVTYjVpXbOM/sOgCq4CV0g==,2022-11-01 00:00:00.000 +0200,14.73,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,75.54,,,,,,,-60.81,,,,,
dVTYjVpXbOM/sOgCq4CV0g==,2022-12-01 00:00:00.000 +0200,12.51,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,14.73,,,12.51,1,2023-01-01,,-2.22,,,,,
dxXTsxsoGNYPn+1rVBAUww==,2022-08-01 00:00:00.000 +0300,13.98,,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,,13.98,1,,,,,,,,,,
dxXTsxsoGNYPn+1rVBAUww==,2022-09-01 00:00:00.000 +0300,16.05,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,13.98,,,,,,2.07,,,,,,
dxXTsxsoGNYPn+1rVBAUww==,2022-10-01 00:00:00.000 +0300,18.21,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,16.05,,,18.21,1,2022-11-01,2.16,,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-06-01 00:00:00.000 +0300,33.51,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,33.51,1,,,,,,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-07-01 00:00:00.000 +0300,148.98,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,33.51,,,,,,115.47,,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-08-01 00:00:00.000 +0300,78.39,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,148.98,,,,,,,-70.59,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-09-01 00:00:00.000 +0300,70.14,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,78.39,,,,,,,-8.25,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-10-01 00:00:00.000 +0300,49.08,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,70.14,,,,,,,-21.06,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-11-01 00:00:00.000 +0200,376.56,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,49.08,,,,,,327.48,,,,,,
e/6IajqZ922YY1rh2ErMJQ==,2022-12-01 00:00:00.000 +0200,119.94,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,376.56,,,119.94,1,2023-01-01,,-256.62,,,,,
e6LTrwXMl/v1epsRPDa9Fg==,2022-12-01 00:00:00.000 +0200,15.93,,,2023-01-01,2022-11-01,,15.93,1,15.93,1,2023-01-01,,,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-04-01 00:00:00.000 +0300,23.04,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,23.04,1,,,,,,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-05-01 00:00:00.000 +0300,14.55,2022-04-01 00:00:00.000 +0300,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,23.04,,,,,,,-8.49,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-06-01 00:00:00.000 +0300,25.65,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,14.55,,,,,,11.10,,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-07-01 00:00:00.000 +0300,31.86,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,25.65,,,,,,6.21,,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-08-01 00:00:00.000 +0300,40.14,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,31.86,,,,,,8.28,,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-09-01 00:00:00.000 +0300,22.92,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,40.14,,,,,,,-17.22,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-10-01 00:00:00.000 +0300,70.95,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,22.92,,,,,,48.03,,,,,,
eCd4MBHIR4qUWapg05TFLQ==,2022-11-01 00:00:00.000 +0200,12.93,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,70.95,,,12.93,1,2022-12-01,,-58.02,,,,,
Ej00UDBb0OBlQliAnSIp+g==,2022-09-01 00:00:00.000 +0300,42.54,,,2022-10-01,2022-08-01,,42.54,1,42.54,1,2022-10-01,,,,,,,
eLWkkjmSeHVGjb9tp+CJpQ==,2022-07-01 00:00:00.000 +0300,22.5,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,22.5,1,,,,,,,,,,
eLWkkjmSeHVGjb9tp+CJpQ==,2022-08-01 00:00:00.000 +0300,61.95,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,22.5,,,,,,39.45,,,,,,
eLWkkjmSeHVGjb9tp+CJpQ==,2022-09-01 00:00:00.000 +0300,31.29,2022-08-01 00:00:00.000 +0300,,2022-10-01,2022-08-01,61.95,,,31.29,1,2022-10-01,,-30.66,,,,,
eoqO46DzxSrKA2rredUNyQ==,2022-06-01 00:00:00.000 +0300,13.5,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,13.5,1,,,,,,,,,,
eoqO46DzxSrKA2rredUNyQ==,2022-07-01 00:00:00.000 +0300,60.72,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,13.5,,,,,,47.22,,,,,,
eoqO46DzxSrKA2rredUNyQ==,2022-08-01 00:00:00.000 +0300,43.71,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,60.72,,,,,,,-17.01,,,,,
eoqO46DzxSrKA2rredUNyQ==,2022-09-01 00:00:00.000 +0300,13.89,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,43.71,,,,,,,-29.82,,,,,
eoqO46DzxSrKA2rredUNyQ==,2022-10-01 00:00:00.000 +0300,189.12,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,13.89,,,189.12,1,2022-11-01,175.23,,,,,,
EPRgsEIjWdzmRbzsHZ48zg==,2022-09-01 00:00:00.000 +0300,62.16,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,62.16,1,,,,,,,,,,
EPRgsEIjWdzmRbzsHZ48zg==,2022-10-01 00:00:00.000 +0300,130.77,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,62.16,,,,,,68.61,,,,,,
EPRgsEIjWdzmRbzsHZ48zg==,2022-11-01 00:00:00.000 +0200,43.11,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,130.77,,,,,,,-87.66,,,,,
EPRgsEIjWdzmRbzsHZ48zg==,2022-12-01 00:00:00.000 +0200,30.54,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,43.11,,,30.54,1,2023-01-01,,-12.57,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-05-01 00:00:00.000 +0300,47.22,,2022-06-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,47.22,1,,,,,,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-06-01 00:00:00.000 +0300,103.71,2022-05-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,47.22,,,,,,56.49,,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-07-01 00:00:00.000 +0300,39.87,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,103.71,,,,,,,-63.84,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-08-01 00:00:00.000 +0300,65.52,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,39.87,,,,,,25.65,,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-09-01 00:00:00.000 +0300,57.27,2022-08-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,65.52,,,57.27,1,2022-10-01,,-8.25,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-11-01 00:00:00.000 +0200,74.37,2022-09-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,57.27,,,,,,,,,,,,
er3/fOrRpmyqiRaC0CaFcg==,2022-12-01 00:00:00.000 +0200,24.21,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,74.37,,,24.21,1,2023-01-01,,-50.16,,,,,
F03P4YcFbbtcWUlujjIQmQ==,2022-07-01 00:00:00.000 +0300,33.24,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,33.24,1,,,,,,,,,,
F03P4YcFbbtcWUlujjIQmQ==,2022-08-01 00:00:00.000 +0300,37.23,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,33.24,,,,,,3.99,,,,,,
F03P4YcFbbtcWUlujjIQmQ==,2022-09-01 00:00:00.000 +0300,79.08,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,37.23,,,,,,41.85,,,,,,
F03P4YcFbbtcWUlujjIQmQ==,2022-10-01 00:00:00.000 +0300,136.86,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,79.08,,,,,,57.78,,,,,,
F03P4YcFbbtcWUlujjIQmQ==,2022-11-01 00:00:00.000 +0200,58.95,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,136.86,,,,,,,-77.91,,,,,
F03P4YcFbbtcWUlujjIQmQ==,2022-12-01 00:00:00.000 +0200,47.13,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,58.95,,,47.13,1,2023-01-01,,-11.82,,,,,
F7cC4XEymgoRKeijWu63+w==,2022-12-01 00:00:00.000 +0200,24.33,,,2023-01-01,2022-11-01,,24.33,1,24.33,1,2023-01-01,,,,,,,
f9cWBjiN4c8lXAkBhdqK6Q==,2022-09-01 00:00:00.000 +0300,23.13,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,23.13,1,,,,,,,,,,
f9cWBjiN4c8lXAkBhdqK6Q==,2022-10-01 00:00:00.000 +0300,111.36,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,23.13,,,,,,88.23,,,,,,
f9cWBjiN4c8lXAkBhdqK6Q==,2022-11-01 00:00:00.000 +0200,54.81,2022-10-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,111.36,,,54.81,1,2022-12-01,,-56.55,,,,,
F9Jtg6+0qPUKWDgBJxG8cA==,2022-04-01 00:00:00.000 +0300,48.45,,2022-06-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,48.45,1,48.45,1,2022-05-01,,,,,,,
F9Jtg6+0qPUKWDgBJxG8cA==,2022-06-01 00:00:00.000 +0300,89.07,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,48.45,,,,,,,,,,,,
F9Jtg6+0qPUKWDgBJxG8cA==,2022-07-01 00:00:00.000 +0300,31.59,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,89.07,,,,,,,-57.48,,,,,
F9Jtg6+0qPUKWDgBJxG8cA==,2022-08-01 00:00:00.000 +0300,30.39,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,31.59,,,30.39,1,2022-09-01,,-1.20,,,,,
F9Jtg6+0qPUKWDgBJxG8cA==,2022-11-01 00:00:00.000 +0200,22.14,2022-08-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,30.39,,,22.14,1,2022-12-01,,,,,,,
FbbhrtuL39vfmatF2ObVfA==,2022-09-01 00:00:00.000 +0300,42.60,,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,,42.60,1,,,,,,,,,,
FbbhrtuL39vfmatF2ObVfA==,2022-10-01 00:00:00.000 +0300,114.09,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,42.60,,,,,,71.49,,,,,,
FbbhrtuL39vfmatF2ObVfA==,2022-11-01 00:00:00.000 +0200,112.86,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,114.09,,,,,,,-1.23,,,,,
FbbhrtuL39vfmatF2ObVfA==,2022-12-01 00:00:00.000 +0200,14.67,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,112.86,,,14.67,1,2023-01-01,,-98.19,,,,,
fCdEizmUtnjNYQLbx81H8g==,2022-04-01 00:00:00.000 +0300,18.12,,,2022-05-01,2022-03-01,,18.12,1,18.12,1,2022-05-01,,,,,,,
fDgyPW0yy0+9ietMvl0vmA==,2022-06-01 00:00:00.000 +0300,19.98,,2022-07-01 00:00:00.000 +0300,2022-07-01,2022-05-01,,19.98,1,,,,,,fDgyPW0yy0+9ietMvl0vmA==,YogaApp,en,false,29
fDgyPW0yy0+9ietMvl0vmA==,2022-07-01 00:00:00.000 +0300,32.94,2022-06-01 00:00:00.000 +0300,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,19.98,,,,,,12.96,,fDgyPW0yy0+9ietMvl0vmA==,YogaApp,en,false,29
fDgyPW0yy0+9ietMvl0vmA==,2022-08-01 00:00:00.000 +0300,65.34,2022-07-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-09-01,2022-07-01,32.94,,,65.34,1,2022-09-01,32.40,,fDgyPW0yy0+9ietMvl0vmA==,YogaApp,en,false,29
fDgyPW0yy0+9ietMvl0vmA==,2022-11-01 00:00:00.000 +0200,34.71,2022-08-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,65.34,,,34.71,1,2022-12-01,,,fDgyPW0yy0+9ietMvl0vmA==,YogaApp,en,false,29
FfphIhReAA2romBynjqxqw==,2022-09-01 00:00:00.000 +0300,70.80,,,2022-10-01,2022-08-01,,70.80,1,70.80,1,2022-10-01,,,,,,,
fFqrZjaytcDUnW57W7PRJA==,2022-12-01 00:00:00.000 +0200,76.14,,,2023-01-01,2022-11-01,,76.14,1,76.14,1,2023-01-01,,,,,,,
FgwYf9VO+gnaxZ7EXY0CkQ==,2022-09-01 00:00:00.000 +0300,14.88,,2022-11-01 00:00:00.000 +0200,2022-10-01,2022-08-01,,14.88,1,14.88,1,2022-10-01,,,,,,,
FgwYf9VO+gnaxZ7EXY0CkQ==,2022-11-01 00:00:00.000 +0200,13.29,2022-09-01 00:00:00.000 +0300,,2022-12-01,2022-10-01,14.88,,,13.29,1,2022-12-01,,,,,,,
fH7uxifYBCx0TULRrcqajg==,2022-11-01 00:00:00.000 +0200,15.51,,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,,15.51,1,,,,,,,,,,
fH7uxifYBCx0TULRrcqajg==,2022-12-01 00:00:00.000 +0200,18.36,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,15.51,,,18.36,1,2023-01-01,2.85,,,,,,
FLqAK4qKiMkvlLBgGwbBnQ==,2022-05-01 00:00:00.000 +0300,24.36,,2022-08-01 00:00:00.000 +0300,2022-06-01,2022-04-01,,24.36,1,24.36,1,2022-06-01,,,,,,,
FLqAK4qKiMkvlLBgGwbBnQ==,2022-08-01 00:00:00.000 +0300,53.28,2022-05-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,24.36,,,,,,,,,,,,
FLqAK4qKiMkvlLBgGwbBnQ==,2022-09-01 00:00:00.000 +0300,44.70,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,53.28,,,,,,,-8.58,,,,,
FLqAK4qKiMkvlLBgGwbBnQ==,2022-10-01 00:00:00.000 +0300,16.05,2022-09-01 00:00:00.000 +0300,,2022-11-01,2022-09-01,44.70,,,16.05,1,2022-11-01,,-28.65,,,,,
FnaqKQlPHm2pH1+S+K+Gfg==,2022-10-01 00:00:00.000 +0300,15.48,,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,,15.48,1,,,,,,,,,,
FnaqKQlPHm2pH1+S+K+Gfg==,2022-11-01 00:00:00.000 +0200,37.20,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,15.48,,,,,,21.72,,,,,,
FnaqKQlPHm2pH1+S+K+Gfg==,2022-12-01 00:00:00.000 +0200,23.85,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,37.20,,,23.85,1,2023-01-01,,-13.35,,,,,
fNc4x9raJu2OBcbtEloM7A==,2022-08-01 00:00:00.000 +0300,15.84,,,2022-09-01,2022-07-01,,15.84,1,15.84,1,2022-09-01,,,,,,,
fq8oNQ55zdVqL3GK0IjuYg==,2022-10-01 00:00:00.000 +0300,31.74,,,2022-11-01,2022-09-01,,31.74,1,31.74,1,2022-11-01,,,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-04-01 00:00:00.000 +0300,26.28,,2022-05-01 00:00:00.000 +0300,2022-05-01,2022-03-01,,26.28,1,,,,,,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-05-01 00:00:00.000 +0300,20.73,2022-04-01 00:00:00.000 +0300,2022-07-01 00:00:00.000 +0300,2022-06-01,2022-04-01,26.28,,,20.73,1,2022-06-01,,-5.55,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-07-01 00:00:00.000 +0300,36.66,2022-05-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-08-01,2022-06-01,20.73,,,36.66,1,2022-08-01,,,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-09-01 00:00:00.000 +0300,29.34,2022-07-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,36.66,,,,,,,,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-10-01 00:00:00.000 +0300,33.69,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,29.34,,,,,,4.35,,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-11-01 00:00:00.000 +0200,25.47,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,33.69,,,,,,,-8.22,,,,,
Fqu+/F0rn1G4YP3f3yHA1Q==,2022-12-01 00:00:00.000 +0200,26.16,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,25.47,,,26.16,1,2023-01-01,0.69,,,,,,
fuL+cD0zV6Gn4ypTYmXUgw==,2022-07-01 00:00:00.000 +0300,57.39,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,57.39,1,,,,,,,,,,
fuL+cD0zV6Gn4ypTYmXUgw==,2022-08-01 00:00:00.000 +0300,57.60,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,57.39,,,,,,0.21,,,,,,
fuL+cD0zV6Gn4ypTYmXUgw==,2022-09-01 00:00:00.000 +0300,96.66,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,57.60,,,,,,39.06,,,,,,
fuL+cD0zV6Gn4ypTYmXUgw==,2022-10-01 00:00:00.000 +0300,86.01,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,96.66,,,,,,,-10.65,,,,,
fuL+cD0zV6Gn4ypTYmXUgw==,2022-11-01 00:00:00.000 +0200,85.32,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,86.01,,,,,,,-0.69,,,,,
fuL+cD0zV6Gn4ypTYmXUgw==,2022-12-01 00:00:00.000 +0200,14.97,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,85.32,,,14.97,1,2023-01-01,,-70.35,,,,,
fvYhEtD56gROaXqCi9/z/Q==,2022-07-01 00:00:00.000 +0300,72.57,,2022-08-01 00:00:00.000 +0300,2022-08-01,2022-06-01,,72.57,1,,,,,,,,,,
fvYhEtD56gROaXqCi9/z/Q==,2022-08-01 00:00:00.000 +0300,133.05,2022-07-01 00:00:00.000 +0300,2022-09-01 00:00:00.000 +0300,2022-09-01,2022-07-01,72.57,,,,,,60.48,,,,,,
fvYhEtD56gROaXqCi9/z/Q==,2022-09-01 00:00:00.000 +0300,52.32,2022-08-01 00:00:00.000 +0300,2022-10-01 00:00:00.000 +0300,2022-10-01,2022-08-01,133.05,,,,,,,-80.73,,,,,
fvYhEtD56gROaXqCi9/z/Q==,2022-10-01 00:00:00.000 +0300,67.17,2022-09-01 00:00:00.000 +0300,2022-11-01 00:00:00.000 +0200,2022-11-01,2022-09-01,52.32,,,,,,14.85,,,,,,
fvYhEtD56gROaXqCi9/z/Q==,2022-11-01 00:00:00.000 +0200,96.30,2022-10-01 00:00:00.000 +0300,2022-12-01 00:00:00.000 +0200,2022-12-01,2022-10-01,67.17,,,,,,29.13,,,,,,
fvYhEtD56gROaXqCi9/z/Q==,2022-12-01 00:00:00.000 +0200,131.10,2022-11-01 00:00:00.000 +0200,,2023-01-01,2022-11-01,96.30,,,131.10,1,2023-01-01,34.80,,,,,,
Fx9+2aYPOHAS3fdXpLQ9Pg==,2022-03-01 00:00:00.000 +0200,12.54,,2022-05-01 00:00:00.000 +0300,2022-04-01,2022-02-01,,12.54,1,12.54,1,2022-04-01,,,,,,,
